foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
0.0,-5.0,6,1,7,4,3,3
0.0,-4.0,5,1,7,4,3,3
0.0,-3.0,4,1,7,26,3,3
0.0,-2.0,3,1,7,26,3,3
0.0,-1.0,2,1,7,26,3,3
10.0,16.0,1,1,7,26,3,1
9.0,16.0,1,9,1,25,1,1
8.0,16.0,1,9,1,24,1,1
7.0,16.0,1,9,1,23,1,1
6.0,16.0,1,4,1,22,1,1
5.0,16.0,1,4,1,21,1,1
4.0,16.0,1,24,1,20,1,1
3.0,16.0,1,24,1,19,1,1
2.0,16.0,1,24,1,18,1,1
1.0,16.0,1,24,1,17,1,1
0.0,16.0,1,24,1,16,1,4
0.0,15.0,1,23,10,16,4,4
0.0,14.0,1,22,10,16,4,4
0.0,13.0,1,21,10,16,4,4
0.0,12.0,1,20,10,16,4,4
0.0,11.0,1,19,10,16,4,4
0.0,10.0,1,18,10,16,4,4
0.0,9.0,1,17,10,16,4,4
0.0,8.0,1,16,17,16,4,4
0.0,7.0,1,15,17,16,4,4
0.0,6.0,1,14,17,16,4,4
0.0,5.0,1,13,17,16,4,4
0.0,4.0,1,12,17,16,4,4
0.0,3.0,1,11,17,16,4,4
0.0,2.0,1,10,17,16,4,4
0.0,1.0,1,9,17,16,4,4
7.0,5.0,1,8,17,16,4,1
6.0,5.0,17,8,1,15,1,1
5.0,5.0,17,8,1,14,1,1
4.0,5.0,17,8,1,13,1,1
3.0,5.0,17,8,1,12,1,1
2.0,5.0,17,8,1,11,1,1
1.0,5.0,17,8,1,10,1,1
0.0,5.0,17,8,1,9,1,4
0.0,4.0,1,7,24,9,4,4
0.0,3.0,1,6,24,9,4,4
0.0,2.0,1,5,24,9,4,4
0.0,1.0,1,4,24,9,4,4
3.0,2.0,1,3,24,9,4,1
2.0,2.0,22,3,1,8,1,1
1.0,2.0,22,3,1,7,1,1
0.0,2.0,22,3,1,6,1,4
0.0,1.0,1,2,27,6,4,4
-6.0,-6.0,1,1,27,6,4,2
-5.0,-6.0,2,1,26,1,2,2
-4.0,-6.0,2,1,25,1,2,2
-3.0,-6.0,2,1,24,1,2,2
-2.0,-6.0,7,1,23,1,2,2
-1.0,-6.0,7,1,22,1,2,2
0.0,-6.0,7,1,21,1,2,3
0.0,-5.0,6,1,21,6,3,3
0.0,-4.0,5,1,21,3,3,3
0.0,-3.0,4,1,21,3,3,3
0.0,-2.0,3,1,21,3,3,3
0.0,-1.0,2,1,21,3,3,3
-12.0,-15.0,1,1,21,3,3,2
