foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
-30.0,24.0,1,19,6,17,4,2
-28.0,24.0,1,19,5,1,2,2
-26.0,24.0,2,19,4,1,2,2
-24.0,24.0,3,19,3,1,2,2
-22.0,24.0,4,19,3,1,2,4
-22.0,22.0,1,18,12,21,4,2
-20.0,22.0,6,18,11,1,2,4
-20.0,20.0,1,17,11,22,4,2
-18.0,20.0,7,17,10,1,2,4
-18.0,18.0,1,16,10,23,4,2
-16.0,18.0,8,16,9,1,2,4
-16.0,16.0,1,15,9,24,4,2
-14.0,16.0,9,15,8,1,2,4
-14.0,14.0,1,14,8,25,4,2
-12.0,14.0,10,14,7,1,2,4
-12.0,12.0,1,13,7,26,4,2
-10.0,12.0,12,13,6,1,2,4
-10.0,10.0,1,12,6,27,4,2
-8.0,10.0,13,12,5,1,2,4
-8.0,8.0,1,11,5,28,4,2
-6.0,8.0,14,11,4,1,2,4
-6.0,6.0,1,10,4,29,4,2
-4.0,6.0,15,10,3,1,2,4
-4.0,4.0,1,9,3,30,4,2
-2.0,4.0,16,9,2,1,2,4
-2.0,2.0,1,8,2,31,4,2
0.0,2.0,17,8,1,1,2,4
48.0,10.0,1,7,1,32,4,1
46.0,10.0,1,7,1,31,1,1
44.0,10.0,2,7,1,30,1,1
42.0,10.0,3,7,1,29,1,1
40.0,10.0,4,7,1,28,1,1
38.0,10.0,5,7,1,27,1,1
36.0,10.0,6,7,1,26,1,1
34.0,10.0,7,7,1,25,1,1
32.0,10.0,8,7,1,24,1,1
30.0,10.0,9,7,1,23,1,1
28.0,10.0,10,7,1,22,1,1
26.0,10.0,18,7,1,21,1,1
24.0,10.0,18,7,1,20,1,1
22.0,10.0,18,7,1,19,1,1
20.0,10.0,18,7,1,18,1,1
18.0,10.0,18,7,1,17,1,1
16.0,10.0,18,7,1,16,1,1
14.0,10.0,18,7,1,15,1,1
12.0,10.0,18,7,1,14,1,1
10.0,10.0,18,7,1,13,1,1
8.0,10.0,18,7,1,12,1,4
8.0,8.0,1,6,21,12,4,1
6.0,8.0,19,6,1,11,1,4
6.0,6.0,1,5,22,11,4,1
4.0,6.0,20,5,1,10,1,4
4.0,4.0,1,4,23,10,4,1
2.0,4.0,21,4,1,9,1,4
2.0,2.0,1,3,24,9,4,1
0.0,2.0,22,3,1,8,1,4
-38.0,-38.0,1,2,25,8,4,2
-36.0,-38.0,1,2,24,1,2,2
-34.0,-38.0,2,2,23,1,2,3
-34.0,-36.0,1,1,23,1,3,2
-32.0,-36.0,2,3,22,1,2,3
-32.0,-34.0,1,1,22,1,3,2
-30.0,-34.0,2,4,21,1,2,3
-30.0,-32.0,1,1,21,1,3,2
-28.0,-32.0,2,5,20,1,2,3
-28.0,-30.0,1,1,20,1,3,2
-26.0,-30.0,1,6,19,1,2,2
-24.0,-30.0,1,6,18,1,2,2
-22.0,-30.0,1,6,17,1,2,2
-20.0,-30.0,1,6,16,1,2,2
-18.0,-30.0,1,6,15,1,2,2
-16.0,-30.0,1,6,14,1,2,2
-14.0,-30.0,19,6,13,1,2,3
-14.0,-28.0,18,1,13,3,3,3
-14.0,-26.0,17,1,13,20,3,3
-14.0,-24.0,16,1,13,20,3,3
-14.0,-22.0,15,1,13,20,3,3
-14.0,-20.0,14,1,13,20,3,3
-14.0,-18.0,13,1,13,20,3,3
-14.0,-16.0,12,1,13,20,3,3
-14.0,-14.0,11,1,13,20,3,2
-12.0,-14.0,11,14,12,1,2,3
-12.0,-12.0,10,1,12,21,3,2
-10.0,-12.0,10,15,11,1,2,3
-10.0,-10.0,9,1,11,22,3,2
-8.0,-10.0,9,16,10,1,2,3
-8.0,-8.0,8,1,10,23,3,2
-6.0,-8.0,8,17,9,1,2,3
-6.0,-6.0,7,1,9,24,3,2
-4.0,-6.0,7,18,8,1,2,3
-4.0,-4.0,6,1,8,25,3,2
-2.0,-4.0,6,19,7,1,2,3
-2.0,-2.0,5,1,7,26,3,2
0.0,-2.0,5,20,6,1,2,3
-4.0,20.0,4,1,6,27,3,1
-6.0,20.0,4,1,1,26,1,1
-8.0,20.0,4,2,1,25,1,4
-8.0,18.0,1,1,1,25,4,1
-10.0,18.0,5,2,1,24,1,4
-10.0,16.0,1,1,1,24,4,1
-12.0,16.0,6,2,1,23,1,4
-12.0,14.0,1,1,1,23,4,1
-14.0,14.0,7,2,1,22,1,3
-14.0,16.0,6,1,1,22,3,1
-16.0,16.0,6,4,1,21,1,3
-16.0,18.0,5,1,3,21,3,1
