foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
-18.0,-20.0,17,8,14,1,2,3
-18.0,-18.0,16,1,14,19,3,2
-16.0,-18.0,16,9,13,1,2,3
-16.0,-16.0,15,1,13,20,3,2
-14.0,-16.0,15,10,12,1,2,3
-14.0,-14.0,14,1,12,21,3,2
-12.0,-14.0,14,11,11,1,2,3
-12.0,-12.0,13,1,11,22,3,2
-10.0,-12.0,13,12,10,1,2,3
-10.0,-10.0,12,1,10,23,3,2
-8.0,-10.0,12,13,9,1,2,3
-8.0,-8.0,11,1,9,24,3,2
-6.0,-8.0,11,14,8,1,2,3
-6.0,-6.0,10,1,8,25,3,2
-4.0,-6.0,10,15,7,1,2,3
-4.0,-4.0,9,1,7,26,3,2
-2.0,-4.0,9,16,6,1,2,3
-2.0,-2.0,8,1,6,27,3,2
0.0,-2.0,8,17,5,1,2,3
-8.0,14.0,7,1,5,28,3,1
-10.0,14.0,7,1,1,27,1,1
-12.0,14.0,7,2,1,26,1,4
-12.0,12.0,1,1,1,26,4,1
-14.0,12.0,8,2,1,25,1,3
-14.0,14.0,7,1,1,25,3,3
-14.0,16.0,6,1,8,25,3,1
-16.0,16.0,6,5,1,24,1,3
-16.0,18.0,5,1,9,24,3,1
-18.0,18.0,5,20,1,23,1,3
-18.0,20.0,4,1,10,23,3,1
-20.0,20.0,4,21,1,22,1,3
-20.0,22.0,3,1,11,22,3,1
-22.0,22.0,3,22,1,21,1,3
-22.0,24.0,2,1,12,21,3,1
-24.0,24.0,2,23,1,20,1,3
-24.0,26.0,1,1,13,20,3,1
-26.0,26.0,1,24,1,19,1,1
-28.0,26.0,1,24,1,18,1,1
-30.0,26.0,1,24,1,17,1,1
-32.0,26.0,1,24,1,16,1,1
-34.0,26.0,1,24,1,15,1,1
-36.0,26.0,1,24,1,14,1,1
-38.0,26.0,1,24,1,13,1,1
-40.0,26.0,1,24,1,12,1,1
-42.0,26.0,1,24,1,11,1,1
-44.0,26.0,1,24,1,10,1,1
-46.0,26.0,1,24,1,9,1,1
-48.0,26.0,1,24,1,8,1,1
-50.0,26.0,1,24,1,7,1,1
-52.0,26.0,1,24,1,6,1,1
-54.0,26.0,1,24,1,5,1,1
-56.0,26.0,1,24,1,4,1,1
-58.0,26.0,1,24,1,3,1,1
-60.0,26.0,1,24,1,2,1,1
-62.0,26.0,1,24,1,1,1,4
-62.0,24.0,1,23,32,1,4,2
-60.0,24.0,1,23,31,1,2,2
-58.0,24.0,1,23,30,1,2,2
-56.0,24.0,1,23,29,1,2,2
-54.0,24.0,1,23,28,1,2,2
-52.0,24.0,1,23,27,1,2,2
-50.0,24.0,1,23,26,1,2,2
-48.0,24.0,1,23,25,1,2,2
-46.0,24.0,1,23,24,1,2,2
-44.0,24.0,2,23,23,1,2,2
-42.0,24.0,2,23,22,1,2,2
-40.0,24.0,2,23,21,1,2,2
-38.0,24.0,2,23,20,1,2,2
-36.0,24.0,2,23,19,1,2,2
-34.0,24.0,2,23,18,1,2,2
-32.0,24.0,2,23,17,1,2,2
-30.0,24.0,2,23,16,1,2,2
-28.0,24.0,2,23,15,1,2,2
-26.0,24.0,2,23,14,1,2,2
-24.0,24.0,2,23,13,1,2,2
-22.0,24.0,2,23,12,1,2,4
-22.0,22.0,1,22,12,21,4,2
-20.0,22.0,3,22,11,1,2,4
-20.0,20.0,1,21,11,22,4,2
-18.0,20.0,4,21,10,1,2,4
-18.0,18.0,1,20,10,23,4,2
-16.0,18.0,5,20,9,1,2,4
-16.0,16.0,1,19,9,24,4,2
-14.0,16.0,6,19,8,1,2,4
-14.0,14.0,1,18,8,25,4,2
-12.0,14.0,7,18,7,1,2,4
-12.0,12.0,1,17,7,26,4,2
-10.0,12.0,8,17,6,1,2,4
-10.0,10.0,1,16,6,27,4,2
-8.0,10.0,9,16,5,1,2,4
-8.0,8.0,1,15,5,28,4,2
-6.0,8.0,10,15,4,1,2,4
-6.0,6.0,1,14,4,29,4,2
-4.0,6.0,11,14,3,1,2,4
-4.0,4.0,1,13,3,30,4,2
-2.0,4.0,12,13,2,1,2,4
-2.0,2.0,1,12,2,31,4,2
0.0,2.0,13,12,1,1,2,4
16.0,-20.0,1,11,1,32,4,4
16.0,-22.0,1,10,1,32,4,4
16.0,-24.0,1,9,1,32,4,4
16.0,-26.0,1,8,1,32,4,4
16.0,-28.0,1,7,1,32,4,4
16.0,-30.0,1,6,1,32,4,4
16.0,-32.0,1,5,1,32,4,4
16.0,-34.0,1,4,1,32,4,4
16.0,-36.0,1,3,1,32,4,4
16.0,-38.0,1,2,1,32,4,4
16.0,-40.0,1,1,1,32,4,1
14.0,-40.0,11,1,1,31,1,3
14.0,-38.0,10,1,1,31,3,3
14.0,-36.0,9,1,1,31,3,3
14.0,-34.0,8,1,1,31,3,3
14.0,-32.0,7,1,1,31,3,3
14.0,-30.0,6,1,1,31,3,3
14.0,-28.0,18,1,1,31,3,3
14.0,-26.0,17,1,1,31,3,3
14.0,-24.0,16,1,1,31,3,3
14.0,-22.0,15,1,2,31,3,3
14.0,-20.0,14,1,2,31,3,3
14.0,-18.0,13,1,2,31,3,3
14.0,-16.0,12,1,2,31,3,3
14.0,-14.0,11,1,2,31,3,1
12.0,-14.0,11,14,1,30,1,3
12.0,-12.0,10,1,3,30,3,1
10.0,-12.0,10,15,1,29,1,3
10.0,-10.0,9,1,4,29,3,1
8.0,-10.0,9,16,1,28,1,3
8.0,-8.0,8,1,5,28,3,1
6.0,-8.0,8,17,1,27,1,3
6.0,-6.0,7,1,6,27,3,1
4.0,-6.0,7,18,1,26,1,3
4.0,-4.0,6,1,7,26,3,1
2.0,-4.0,6,19,1,25,1,3
2.0,-2.0,5,1,8,25,3,1
0.0,-2.0,5,20,1,24,1,3
22.0,30.0,4,1,9,24,3,1
20.0,30.0,4,21,1,23,1,4
20.0,28.0,1,20,1,23,4,4
20.0,26.0,1,19,2,23,4,4
20.0,24.0,1,18,3,23,4,4
20.0,22.0,1,17,4,23,4,4
20.0,20.0,1,16,5,23,4,1
