foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
28.0,20.0,1,14,1,22,1,1
26.0,20.0,1,14,1,21,1,1
24.0,20.0,1,14,1,20,1,1
22.0,20.0,1,14,1,19,1,1
20.0,20.0,1,14,1,18,1,1
18.0,20.0,1,14,1,17,1,4
18.0,18.0,1,13,16,17,4,1
16.0,18.0,2,13,1,16,1,4
16.0,16.0,1,12,17,16,4,1
14.0,16.0,3,12,1,15,1,4
14.0,14.0,1,11,18,15,4,1
12.0,14.0,14,11,1,14,1,4
12.0,12.0,1,10,19,14,4,1
10.0,12.0,15,10,1,13,1,4
10.0,10.0,1,9,20,13,4,1
8.0,10.0,16,9,1,12,1,4
8.0,8.0,1,8,21,12,4,1
6.0,8.0,17,8,1,11,1,4
6.0,6.0,1,7,22,11,4,1
4.0,6.0,18,7,1,10,1,4
4.0,4.0,1,6,23,10,4,1
2.0,4.0,19,6,1,9,1,4
2.0,2.0,1,5,24,9,4,1
0.0,2.0,20,5,1,8,1,4
-44.0,-24.0,1,4,25,8,4,2
-42.0,-24.0,1,4,24,1,2,2
-40.0,-24.0,2,4,23,1,2,2
-38.0,-24.0,3,4,22,1,2,2
-36.0,-24.0,4,4,21,1,2,2
-34.0,-24.0,5,4,20,1,2,2
-32.0,-24.0,6,4,19,1,2,2
-30.0,-24.0,21,4,18,1,2,2
-28.0,-24.0,21,4,17,1,2,2
-26.0,-24.0,21,4,16,1,2,2
-24.0,-24.0,21,4,15,1,2,2
-22.0,-24.0,21,4,14,1,2,3
-22.0,-22.0,20,1,14,10,3,2
-20.0,-22.0,20,5,13,1,2,3
-20.0,-20.0,19,1,13,10,3,2
-18.0,-20.0,19,6,12,1,2,3
-18.0,-18.0,18,1,12,21,3,2
-16.0,-18.0,18,7,11,1,2,3
-16.0,-16.0,17,1,11,22,3,2
-14.0,-16.0,17,8,10,1,2,3
-14.0,-14.0,16,1,10,23,3,2
-12.0,-14.0,16,9,9,1,2,3
-12.0,-12.0,15,1,9,24,3,2
-10.0,-12.0,15,10,8,1,2,3
-10.0,-10.0,14,1,8,25,3,2
-8.0,-10.0,14,11,7,1,2,3
-8.0,-8.0,13,1,7,26,3,2
-6.0,-8.0,13,12,6,1,2,3
-6.0,-6.0,12,1,6,27,3,2
-4.0,-6.0,12,13,5,1,2,3
-4.0,-4.0,11,1,5,28,3,2
-2.0,-4.0,11,14,4,1,2,3
-2.0,-2.0,10,1,4,29,3,2
0.0,-2.0,10,15,3,1,2,3
6.0,-2.0,9,1,3,30,3,1
4.0,-2.0,9,1,1,29,1,1
2.0,-2.0,9,2,1,28,1,1
0.0,-2.0,9,3,1,27,1,3
10.0,32.0,8,1,6,27,3,1
8.0,32.0,8,5,1,26,1,4
8.0,30.0,1,4,1,26,4,4
8.0,28.0,1,3,3,26,4,4
8.0,26.0,1,2,2,26,4,4
8.0,24.0,1,1,1,26,4,1
6.0,24.0,12,2,1,25,1,4
6.0,22.0,1,1,1,25,4,1
4.0,22.0,13,12,1,24,1,4
4.0,20.0,1,11,2,24,4,4
4.0,18.0,1,10,9,24,4,4
4.0,16.0,1,9,9,24,4,4
4.0,14.0,1,8,9,24,4,4
4.0,12.0,1,7,9,24,4,4
4.0,10.0,1,6,9,24,4,4
4.0,8.0,1,5,9,24,4,4
4.0,6.0,1,4,9,24,4,4
4.0,4.0,1,3,9,24,4,1
2.0,4.0,22,3,1,23,1,4
2.0,2.0,1,2,10,23,4,1
0.0,2.0,23,2,1,22,1,4
42.0,-46.0,1,1,11,22,4,2
44.0,-46.0,1,1,10,1,2,2
46.0,-46.0,2,1,9,1,2,2
48.0,-46.0,11,1,8,1,2,2
50.0,-46.0,12,1,7,1,2,2
52.0,-46.0,24,1,6,1,2,2
54.0,-46.0,24,1,5,1,2,2
56.0,-46.0,24,1,4,1,2,2
