foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
0.0,2.0,7,18,13,1,2,4
30.0,-10.0,1,17,13,20,4,1
28.0,-10.0,1,17,1,19,1,1
26.0,-10.0,2,17,1,18,1,1
24.0,-10.0,3,17,1,17,1,1
22.0,-10.0,4,17,1,16,1,1
20.0,-10.0,5,17,1,15,1,1
18.0,-10.0,6,17,1,14,1,1
16.0,-10.0,6,17,1,13,1,1
14.0,-10.0,8,17,1,12,1,1
12.0,-10.0,8,17,1,11,1,1
10.0,-10.0,8,17,1,10,1,1
8.0,-10.0,8,17,1,9,1,3
8.0,-8.0,7,1,10,9,3,1
6.0,-8.0,7,18,1,8,1,3
6.0,-6.0,6,1,10,8,3,1
4.0,-6.0,6,19,1,7,1,3
4.0,-4.0,5,1,26,7,3,1
2.0,-4.0,5,20,1,6,1,3
2.0,-2.0,4,1,27,6,3,1
0.0,-2.0,4,21,1,5,1,3
-6.0,26.0,3,1,28,5,3,1
-8.0,26.0,3,22,1,4,1,4
-8.0,24.0,1,21,1,4,4,4
-8.0,22.0,1,20,2,4,4,4
-8.0,20.0,1,19,3,4,4,4
-8.0,18.0,1,18,4,4,4,4
-8.0,16.0,1,17,5,4,4,4
-8.0,14.0,1,16,29,4,4,4
-8.0,12.0,1,15,29,4,4,4
-8.0,10.0,1,14,29,4,4,4
-8.0,8.0,1,13,29,4,4,2
-6.0,8.0,8,13,28,1,2,4
-6.0,6.0,1,12,28,5,4,2
-4.0,6.0,8,12,27,1,2,4
-4.0,4.0,1,11,27,6,4,2
-2.0,4.0,8,11,26,1,2,4
-2.0,2.0,1,10,26,7,4,2
0.0,2.0,15,10,25,1,2,4
-48.0,4.0,1,9,25,8,4,2
-46.0,4.0,16,9,24,1,2,2
-44.0,4.0,16,9,23,1,2,2
-42.0,4.0,16,9,22,1,2,2
-40.0,4.0,16,9,21,1,2,2
-38.0,4.0,16,9,20,1,2,2
-36.0,4.0,16,9,19,1,2,2
-34.0,4.0,16,9,18,1,2,2
-32.0,4.0,16,9,17,1,2,2
-30.0,4.0,16,9,16,1,2,2
