foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
0.0,6.0,1,20,16,13,4,4
0.0,5.0,1,19,16,13,4,4
0.0,4.0,1,18,16,13,4,4
0.0,3.0,1,17,16,13,4,4
0.0,2.0,1,16,16,13,4,4
0.0,1.0,1,15,16,13,4,4
-15.0,-5.0,1,14,16,13,4,2
-14.0,-5.0,11,14,15,1,2,2
-13.0,-5.0,11,14,14,1,2,2
-12.0,-5.0,11,14,13,1,2,2
-11.0,-5.0,11,14,12,1,2,2
-10.0,-5.0,11,14,11,1,2,2
-9.0,-5.0,11,14,10,1,2,2
-8.0,-5.0,11,14,9,1,2,2
-7.0,-5.0,11,14,8,1,2,2
-6.0,-5.0,11,14,7,1,2,2
-5.0,-5.0,11,14,6,1,2,2
-4.0,-5.0,11,14,5,1,2,2
-3.0,-5.0,11,14,4,1,2,2
-2.0,-5.0,11,14,3,1,2,2
-1.0,-5.0,11,14,2,1,2,2
0.0,-5.0,11,14,1,1,2,3
0.0,-4.0,10,1,1,15,3,3
0.0,-3.0,9,1,1,15,3,3
0.0,-2.0,8,1,1,15,3,3
0.0,-1.0,7,1,1,15,3,3
6.0,-3.0,6,1,1,15,3,1
5.0,-3.0,6,5,1,14,1,1
4.0,-3.0,6,5,1,13,1,1
3.0,-3.0,6,5,1,12,1,1
2.0,-3.0,6,5,1,11,1,1
1.0,-3.0,6,5,1,10,1,1
0.0,-3.0,6,5,1,9,1,3
0.0,-2.0,5,1,7,9,3,3
0.0,-1.0,4,1,7,26,3,3
9.0,0.0,3,1,7,26,3,1
8.0,0.0,3,8,1,25,1,1
7.0,0.0,3,8,1,24,1,1
6.0,0.0,3,8,1,23,1,1
5.0,0.0,3,8,1,22,1,1
4.0,0.0,3,8,1,21,1,1
3.0,0.0,3,8,1,20,1,1
2.0,0.0,3,8,1,19,1,1
1.0,0.0,3,22,1,18,1,1
-8.0,17.0,3,22,1,17,1,3
-8.0,18.0,2,1,16,17,3,2
-7.0,18.0,2,1,15,1,2,2
-6.0,18.0,2,1,14,1,2,2
-5.0,18.0,2,1,13,1,2,2
-4.0,18.0,2,1,12,1,2,2
-3.0,18.0,2,1,11,1,2,2
-2.0,18.0,2,1,10,1,2,2
-1.0,18.0,2,1,9,1,2,2
0.0,18.0,2,1,8,1,2,2
1.0,18.0,2,1,7,1,2,2
2.0,18.0,2,4,6,1,2,4
2.0,17.0,1,3,6,1,4,4
2.0,16.0,1,2,6,1,4,4
2.0,15.0,1,1,6,1,4,2
3.0,15.0,5,1,5,1,2,2
4.0,15.0,5,1,4,1,2,2
5.0,15.0,5,1,3,1,2,2
6.0,15.0,5,1,2,1,2,2
7.0,15.0,5,20,1,1,2,4
7.0,14.0,1,19,1,2,4,1
6.0,14.0,1,19,1,2,1,1
5.0,14.0,1,19,1,2,1,1
4.0,14.0,1,19,1,2,1,1
3.0,14.0,1,19,1,2,1,1
2.0,14.0,1,19,1,27,1,1
1.0,14.0,2,19,1,26,1,1
0.0,14.0,3,19,1,25,1,4
0.0,13.0,1,18,8,25,4,4
0.0,12.0,1,17,8,25,4,4
0.0,11.0,1,16,8,25,4,4
0.0,10.0,1,15,8,25,4,4
0.0,9.0,1,14,8,25,4,4
0.0,8.0,1,13,8,25,4,4
0.0,7.0,1,12,8,25,4,4
