foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
0.0,-13.0,16,1,32,1,3,3
0.0,-12.0,15,1,32,1,3,3
0.0,-11.0,14,1,32,1,3,3
0.0,-10.0,13,1,32,1,3,3
0.0,-9.0,12,1,32,1,3,3
0.0,-8.0,11,1,32,1,3,3
0.0,-7.0,10,1,32,1,3,3
0.0,-6.0,9,1,32,1,3,3
0.0,-5.0,8,1,32,1,3,3
0.0,-4.0,7,1,32,1,3,3
0.0,-3.0,6,1,32,1,3,3
0.0,-2.0,5,1,32,1,3,3
0.0,-1.0,4,1,32,1,3,3
-12.0,6.0,3,1,32,1,3,2
-11.0,6.0,3,17,31,1,2,2
-10.0,6.0,3,22,30,1,2,2
-9.0,6.0,3,22,29,1,2,2
-8.0,6.0,3,22,28,1,2,2
-7.0,6.0,3,22,27,1,2,2
-6.0,6.0,3,22,26,1,2,2
-5.0,6.0,3,22,25,1,2,2
-4.0,6.0,3,22,24,1,2,2
-3.0,6.0,3,22,23,1,2,2
-2.0,6.0,3,22,22,1,2,2
-1.0,6.0,3,22,21,1,2,2
0.0,6.0,3,22,20,1,2,4
0.0,5.0,1,21,20,12,4,4
0.0,4.0,1,20,20,12,4,4
0.0,3.0,1,19,20,12,4,4
0.0,2.0,1,18,20,13,4,4
0.0,1.0,1,17,20,13,4,4
8.0,3.0,1,16,20,13,4,1
7.0,3.0,6,16,1,12,1,1
6.0,3.0,6,16,1,11,1,1
5.0,3.0,6,16,1,10,1,1
4.0,3.0,6,16,1,9,1,1
3.0,3.0,6,16,1,8,1,1
2.0,3.0,6,16,1,7,1,1
1.0,3.0,6,16,1,6,1,1
0.0,3.0,9,16,1,5,1,4
0.0,2.0,1,15,28,5,4,4
0.0,1.0,1,14,28,5,4,4
4.0,2.0,1,13,28,5,4,1
3.0,2.0,12,13,1,4,1,1
2.0,2.0,12,13,1,3,1,1
1.0,2.0,12,13,1,2,1,1
0.0,2.0,12,13,1,1,1,4
0.0,1.0,1,12,32,1,4,4
-5.0,-4.0,1,11,32,1,4,2
-4.0,-4.0,2,11,31,1,2,2
-3.0,-4.0,2,11,30,1,2,2
-2.0,-4.0,2,11,29,1,2,2
-1.0,-4.0,2,11,28,1,2,2
0.0,-4.0,5,11,27,1,2,3
0.0,-3.0,4,1,27,5,3,3
0.0,-2.0,3,1,27,1,3,3
0.0,-1.0,2,1,27,1,3,3
-3.0,12.0,1,1,27,1,3,2
-2.0,12.0,1,15,26,1,2,2
-1.0,12.0,1,15,25,1,2,2
0.0,12.0,10,15,24,1,2,4
0.0,11.0,1,14,24,3,4,4
0.0,10.0,1,13,24,3,4,4
0.0,9.0,1,12,24,3,4,4
0.0,8.0,1,11,24,3,4,4
0.0,7.0,1,10,24,9,4,4
0.0,6.0,1,9,24,9,4,4
0.0,5.0,1,8,24,9,4,4
0.0,4.0,1,7,24,9,4,4
0.0,3.0,1,6,24,9,4,4
0.0,2.0,1,5,24,9,4,4
0.0,1.0,1,4,24,9,4,4
-14.0,-17.0,1,3,24,9,4,2
-13.0,-17.0,22,3,23,1,2,2
-12.0,-17.0,22,3,22,1,2,2
-11.0,-17.0,22,3,21,1,2,2
-10.0,-17.0,22,3,20,1,2,2
-9.0,-17.0,22,3,19,1,2,2
-8.0,-17.0,22,3,18,1,2,2
-7.0,-17.0,22,3,17,1,2,2
-6.0,-17.0,22,3,16,1,2,2
-5.0,-17.0,22,3,15,1,2,2
-4.0,-17.0,22,3,14,1,2,2
-3.0,-17.0,22,3,13,1,2,2
-2.0,-17.0,22,3,12,1,2,2
-1.0,-17.0,22,3,11,1,2,2
0.0,-17.0,22,3,10,1,2,3
0.0,-16.0,21,1,10,14,3,3
0.0,-15.0,20,1,10,14,3,3
0.0,-14.0,19,1,10,14,3,3
0.0,-13.0,18,1,10,14,3,3
0.0,-12.0,17,1,10,14,3,3
0.0,-11.0,16,1,10,23,3,3
