foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
0.0,1.0,1,16,17,16,4,4
-12.0,7.0,1,15,17,16,4,2
-11.0,7.0,9,15,16,1,2,2
-10.0,7.0,9,15,15,1,2,2
-9.0,7.0,9,15,14,1,2,2
-8.0,7.0,9,15,13,1,2,2
-7.0,7.0,9,15,12,1,2,2
-6.0,7.0,9,15,11,1,2,2
-5.0,7.0,9,15,10,1,2,2
-4.0,7.0,10,15,9,1,2,2
-3.0,7.0,10,15,8,1,2,2
-2.0,7.0,10,15,7,1,2,2
-1.0,7.0,10,15,6,1,2,2
0.0,7.0,10,15,5,1,2,4
0.0,6.0,1,14,5,28,4,4
0.0,5.0,1,13,5,28,4,4
0.0,4.0,1,12,5,28,4,4
0.0,3.0,1,11,5,28,4,4
0.0,2.0,1,10,5,28,4,4
0.0,1.0,1,9,5,28,4,4
24.0,-8.0,1,8,5,28,4,1
23.0,-8.0,7,8,1,27,1,1
22.0,-8.0,7,8,1,26,1,1
21.0,-8.0,7,8,1,25,1,1
20.0,-8.0,7,8,1,24,1,1
19.0,-8.0,7,8,1,23,1,1
18.0,-8.0,7,8,1,22,1,1
17.0,-8.0,7,8,1,21,1,1
16.0,-8.0,7,8,1,20,1,1
15.0,-8.0,7,8,1,19,1,1
14.0,-8.0,17,8,1,18,1,1
13.0,-8.0,17,8,1,17,1,1
12.0,-8.0,17,8,1,16,1,1
11.0,-8.0,17,8,1,15,1,1
10.0,-8.0,17,8,1,14,1,1
9.0,-8.0,17,8,1,13,1,1
8.0,-8.0,17,8,1,12,1,1
7.0,-8.0,17,8,1,11,1,1
6.0,-8.0,17,8,1,10,1,1
5.0,-8.0,17,8,1,9,1,1
4.0,-8.0,17,8,1,8,1,1
3.0,-8.0,17,8,1,7,1,1
2.0,-8.0,17,8,1,6,1,1
1.0,-8.0,17,8,1,5,1,1
0.0,-8.0,17,8,1,4,1,3
0.0,-7.0,16,1,29,4,3,3
0.0,-6.0,15,1,29,4,3,3
0.0,-5.0,14,1,29,4,3,3
0.0,-4.0,13,1,29,4,3,3
0.0,-3.0,12,1,29,4,3,3
0.0,-2.0,11,1,29,4,3,3
0.0,-1.0,10,1,29,4,3,3
-25.0,15.0,9,1,29,4,3,2
-24.0,15.0,9,8,28,1,2,2
-23.0,15.0,9,8,27,1,2,2
-22.0,15.0,9,8,26,1,2,2
-21.0,15.0,9,8,25,1,2,2
-20.0,15.0,9,8,24,1,2,2
-19.0,15.0,9,8,23,1,2,2
-18.0,15.0,9,8,22,1,2,2
-17.0,15.0,9,8,21,1,2,2
-16.0,15.0,9,8,20,1,2,2
-15.0,15.0,9,16,19,1,2,2
-14.0,15.0,9,16,18,1,2,2
-13.0,15.0,9,16,17,1,2,2
-12.0,15.0,9,16,16,1,2,2
-11.0,15.0,9,16,15,1,2,2
-10.0,15.0,9,16,14,1,2,2
-9.0,15.0,9,16,13,1,2,2
-8.0,15.0,9,16,12,1,2,2
-7.0,15.0,9,16,11,1,2,2
-6.0,15.0,9,16,10,1,2,2
-5.0,15.0,9,16,9,1,2,2
-4.0,15.0,9,16,8,1,2,2
-3.0,15.0,9,16,7,1,2,2
-2.0,15.0,9,16,6,1,2,2
-1.0,15.0,9,16,5,1,2,2
0.0,15.0,9,16,4,1,2,4
0.0,14.0,1,15,4,29,4,4
0.0,13.0,1,14,4,29,4,4
0.0,12.0,1,13,4,29,4,4
0.0,11.0,1,12,4,29,4,4
0.0,10.0,1,11,4,29,4,4
0.0,9.0,1,10,4,29,4,4
0.0,8.0,1,9,4,29,4,4
0.0,7.0,1,8,4,29,4,4
0.0,6.0,1,7,4,29,4,4
0.0,5.0,1,6,4,29,4,4
0.0,4.0,1,5,4,29,4,4
0.0,3.0,1,4,4,29,4,4
0.0,2.0,1,3,4,29,4,4
0.0,1.0,1,2,4,29,4,4
7.0,-21.0,1,1,4,29,4,1
6.0,-21.0,15,1,1,28,1,1
5.0,-21.0,15,1,1,27,1,1
4.0,-21.0,15,1,1,26,1,1
3.0,-21.0,15,1,1,25,1,1
2.0,-21.0,15,1,1,24,1,1
1.0,-21.0,15,1,1,23,1,1
0.0,-21.0,24,1,1,22,1,3
0.0,-20.0,23,1,7,22,3,3
0.0,-19.0,22,1,7,22,3,3
0.0,-18.0,21,1,7,22,3,3
0.0,-17.0,20,1,7,22,3,3
0.0,-16.0,19,1,7,22,3,3
0.0,-15.0,18,1,7,22,3,3
0.0,-14.0,17,1,7,22,3,3
0.0,-13.0,16,1,7,22,3,3
0.0,-12.0,15,1,7,22,3,3
0.0,-11.0,14,1,7,22,3,3
0.0,-10.0,13,1,11,22,3,3
0.0,-9.0,12,1,11,22,3,3
0.0,-8.0,11,1,11,22,3,3
0.0,-7.0,10,1,11,22,3,3
0.0,-6.0,9,1,11,22,3,3
0.0,-5.0,8,1,11,22,3,3
0.0,-4.0,7,1,11,22,3,3
0.0,-3.0,6,1,11,22,3,3
0.0,-2.0,5,1,11,22,3,3
0.0,-1.0,4,1,11,22,3,3
6.0,12.0,3,1,11,22,3,1
5.0,12.0,3,22,1,21,1,1
4.0,12.0,3,22,1,20,1,1
3.0,12.0,3,22,1,19,1,1
2.0,12.0,3,22,1,18,1,1
1.0,12.0,3,22,1,17,1,1
0.0,12.0,3,22,1,16,1,4
0.0,11.0,1,21,6,16,4,4
0.0,10.0,1,20,6,16,4,4
0.0,9.0,1,19,6,16,4,4
0.0,8.0,1,18,6,16,4,4
0.0,7.0,1,17,6,16,4,4
0.0,6.0,1,16,6,16,4,4
0.0,5.0,1,15,6,16,4,4
0.0,4.0,1,14,6,16,4,4
0.0,3.0,1,13,6,16,4,4
0.0,2.0,1,12,6,16,4,4
0.0,1.0,1,11,6,16,4,4
-12.0,2.0,1,10,17,16,4,2
-11.0,2.0,12,10,16,1,2,2
-10.0,2.0,12,10,15,1,2,2
-9.0,2.0,12,10,14,1,2,2
-8.0,2.0,12,10,13,1,2,2
-7.0,2.0,12,10,12,1,2,2
-6.0,2.0,7,10,11,1,2,2
-5.0,2.0,15,10,10,1,2,2
-4.0,2.0,15,10,9,1,2,2
-3.0,2.0,15,10,8,1,2,2
-2.0,2.0,15,10,7,1,2,2
-1.0,2.0,15,10,6,1,2,2
0.0,2.0,15,10,5,1,2,4
0.0,1.0,1,9,5,28,4,4
0.0,-8.0,1,8,5,28,4,2
1.0,-8.0,17,8,4,1,2,4
1.0,-9.0,1,7,4,29,4,1
0.0,-9.0,1,7,1,28,1,1
-1.0,-9.0,3,7,1,27,1,3
-1.0,-8.0,2,1,1,27,3,3
-1.0,-7.0,1,1,1,27,3,1
-2.0,-7.0,1,9,1,26,1,1
-3.0,-7.0,1,9,1,25,1,1
-4.0,-7.0,1,9,1,24,1,1
-5.0,-7.0,1,9,1,23,1,1
-6.0,-7.0,1,9,1,22,1,1
-7.0,-7.0,1,9,1,21,1,1
-8.0,-7.0,1,9,1,20,1,1
-9.0,-7.0,1,9,1,19,1,1
-10.0,-7.0,1,9,1,18,1,1
-11.0,-7.0,1,9,1,17,1,1
-12.0,-7.0,16,9,1,16,1,3
-12.0,-6.0,15,1,2,16,3,2
-11.0,-6.0,15,1,2,1,2,2
-10.0,-6.0,15,1,2,1,2,2
-9.0,-6.0,15,1,2,1,2,2
-8.0,-6.0,15,1,2,1,2,2
-7.0,-6.0,15,1,2,1,2,2
-6.0,-6.0,15,1,2,1,2,2
-5.0,-6.0,15,1,2,1,2,2
-4.0,-6.0,15,1,2,1,2,2
-3.0,-6.0,15,1,2,1,2,2
-2.0,-6.0,15,1,2,1,2,2
-1.0,-6.0,15,1,6,1,2,2
0.0,-6.0,15,2,5,1,2,3
0.0,-5.0,14,1,5,28,3,3
0.0,-4.0,13,1,5,28,3,3
0.0,-3.0,12,1,5,28,3,3
0.0,-2.0,11,1,5,28,3,3
0.0,-1.0,10,1,5,28,3,3
16.0,4.0,9,1,5,28,3,1
15.0,4.0,9,6,1,27,1,1
14.0,4.0,9,6,1,26,1,1
13.0,4.0,9,6,1,25,1,1
12.0,4.0,9,6,1,24,1,1
11.0,4.0,9,6,1,23,1,1
10.0,4.0,9,6,1,22,1,1
9.0,4.0,9,6,1,21,1,1
8.0,4.0,9,6,1,20,1,1
7.0,4.0,9,6,1,19,1,1
6.0,4.0,9,6,1,18,1,1
5.0,4.0,9,6,1,17,1,1
4.0,4.0,9,6,1,16,1,1
3.0,4.0,9,16,1,15,1,1
2.0,4.0,9,16,1,14,1,1
1.0,4.0,9,16,1,13,1,1
0.0,4.0,9,16,1,12,1,4
0.0,3.0,1,15,16,12,4,4
0.0,2.0,1,14,16,12,4,4
0.0,1.0,1,13,16,12,4,4
7.0,-5.0,1,12,16,12,4,1
6.0,-5.0,13,12,1,11,1,1
5.0,-5.0,13,12,1,10,1,1
4.0,-5.0,13,12,1,9,1,1
3.0,-5.0,13,12,1,8,1,1
