foodDiffX,foodDiffY,left_collision,front_collision,right_collision,direction,action
-16.0,2.0,2,18,2,2,2
-14.0,2.0,2,17,2,2,2
-12.0,2.0,2,16,2,2,2
-10.0,2.0,23,15,2,2,2
-8.0,2.0,23,14,2,2,2
-6.0,2.0,23,13,2,2,2
-4.0,2.0,23,12,2,2,2
-2.0,2.0,23,11,2,2,2
0.0,2.0,23,10,2,2,2
2.0,2.0,23,9,2,2,4
2.0,0.0,24,22,9,4,4
2.0,-2.0,24,21,9,4,4
2.0,-4.0,24,20,9,4,4
2.0,-6.0,24,19,9,4,4
2.0,-8.0,24,18,9,4,4
2.0,-10.0,24,17,9,4,4
2.0,-12.0,24,16,9,4,4
2.0,-14.0,24,15,9,4,4
